,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
199,1_RESUNZMALL,6,2,0,3,217.711182,0,1,1000,0,2,2,0,0,111.395271,0,0,0,1713.438,1500,0,
200,5_FEVER,14,0,1,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,1053.781,1500,0,
201,5_Jakga,14,0,0,1,18.9175415,0,0,1000,0,0,0,0,0,0.0,0,0,0,1051.531,1500,0,
202,5_JongSam,14,0,0,2,0.240619481,0,0,1000,0,0,0,0,0,0.0,0,0,0,1125.262,1500,0,
203,5_Lina,14,0,0,1,18.9175415,0,1,1000,0,0,0,0,0,0.0,0,0,0,1051.523,1500,0,
204,11_SeonHae,13,0,2,1,62.8778534,0,1,1000,0,0,0,0,0,0.0,0,1,0,1307.082,1500,0,
205,11_equus,13,1,1,2,130.23175,0,0,1000,0,0,0,0,0,0.0,0,0,0,1307.092,1500,0,
206,11_mongtlery,13,1,0,2,160.474472,1,1,1000,0,1,1,0,0,93.42225,0,0,0,1307.088,1500,0,
207,11_OKDonggull,13,1,0,1,67.42714,0,0,1000,0,1,1,0,0,134.62056,0,0,0,1276.381,1500,0,
208,2_1suChiChi,5,2,5,3,683.416748,0,2,1000,0,0,0,0,0,0.0,0,0,0,1729.38,1500,0,
209,2_moomin,5,0,0,4,163.224625,0,8,1000,0,0,0,0,0,0.0,0,0,0,1729.897,1500,0,
210,2_Godchss,5,1,2,3,346.0862,0,8,1000,0,0,0,0,0,0.0,0,0,0,1873.123,1500,0,
211,2_limnick,5,3,1,2,500.564,0,2,1000,0,2,3,0,0,170.817673,0,0,0,1742.906,1500,0,
212,10_Chahayoung,10,2,1,3,363.900482,2,1,1000,0,1,2,0,0,259.201416,0,0,0,1638.108,1500,0,
213,10_Lee-se,10,0,0,4,218.123718,0,0,1000,0,0,0,0,0,0.0,0,0,0,1625.713,1500,0,
214,10_SuperKid,10,0,1,1,0.0,0,1,1000,0,0,0,0,0,0.0,0,0,0,1558.323,1500,0,
215,10_Mol-Kang,10,0,1,2,79.90138,0,1,1000,0,0,0,0,0,0.0,0,0,0,1641.565,1500,0,
216,8_MungNul,1,0,1,0,22.591938,0,0,1000,0,0,0,0,0,0.0,0,0,0,748.234,1500,0,
217,8_USAL_,1,5,2,10,707.1954,1,6,1000,0,1,3,0,0,114.376526,0,3,0,2089.861,1500,0,
